materials;participant;is_test_trial;item;condition;position;question order;rating1;content;region_Morava;age_under_27;reading_time_over_60_minutes;negexp;construction
AcceptContextTask;105;no;5;ZBott;43;1;1;"*Kontext*: Za knížku o historii města zaplatíš v tomhle antikvariátu 500 Kč, 1500 Kč nebo až 3000 Kč.

*Věta*: Včera jsem v tomhle antikvariátu koupil knížku o historii města a nestálo mě to žádných 500 Kč.";NA;NA;NA;zadny;bottom
AcceptContextTask;105;no;6;ZTop;60;1;1;"*Kontext*: Na tuhle atrakci můžou šestileté děti v doprovodu rodičů, osmileté (pokud mají víc jak 130 cm) a desetileté bez jakýchkoliv podmínek.

*Věta*: Na tu atrakci nemůžeš, protože protože ti není žádných 10 let.";NA;NA;NA;zadny;top
AcceptContextTask;105;no;7;ABott;46;1;2;"*Kontext*: Hudební festivaly na tomhle bývalém letišti trvají 3 dny, někdy 5 dnů, ale maximum je týden.

*Věta*: Poslední festival na bývalém letišti netrval ani 3 dny.";NA;NA;NA;ani;bottom
AcceptContextTask;105;no;8;ATop;48;1;1;"*Kontext*: Tenhle lék pomáhá od bolesti a v závislosti na mnoha faktorech úleva trvá 4 hodiny, někdy 8 hodin a maximální doložená účinnost je 12 hodin.

*Věta*: Ten lék mi včera neulevil od bolesti ani na půl dne.";NA;NA;NA;ani;top
AcceptContextTask;105;no;9;ZBott;64;1;1;"*Kontext*: Na přezutí pneumatik v pneuservisu si počkáte hodinu, někdy dvě hodiny a při velkém návalu i půl dne.

*Věta*: Včerejší přezutí pneumatik v pneuservisu netrvalo žádnou hodinu.";NA;NA;NA;zadny;bottom
AcceptContextTask;105;no;10;ZTop;56;1;1;"*Kontext*: Cesta z jednoho konce města na druhý trvá veřejnou dopravou 50 minut, někdy hodinu a půl, ale můžete to jet i 3 hodiny.

*Věta*: Dneska ráno mi cesta z jednoho konce města na druhý dopravou nezabrala žádné 3 hodiny.";NA;NA;NA;zadny;top
AcceptContextTask;105;no;11;ABott;58;1;1;"*Kontext*: V tomhle lese najdeš za hodinu tak 20, někdy 30 a za dobrého počasí i 50 hub.

*Věta*: Včera jsem v tomhle lese nenašel ani 20 hub.";NA;NA;NA;ani;bottom
AcceptContextTask;105;no;12;ATop;52;1;1;"*Kontext*: Šikovný trpaslík ze vsi najde v těchhle dolech za den 1, 2 někdy i 3 diamanty.

*Věta*: Jeden šikovný trpaslík ze vsi nenašel včera v dolech ani 3 diamanty.";NA;NA;NA;ani;top
AcceptTask;40;no;1;basA;21;1;7;Profesor Novák nevyhodil ani jednoho akademika.;FALSE;TRUE;FALSE;ani;baseline
AcceptTask;40;no;2;basZ;9;1;5;Marie nejedla týden žádný chléb.;FALSE;TRUE;FALSE;zadny;baseline
AcceptTask;40;no;3;EqA;38;1;2;Ministr zahraničí je tak chytrý jak ani jeden ministr.;FALSE;TRUE;FALSE;ani;equative
AcceptTask;40;no;4;EqZ;19;1;7;Zloděj ze souostroví Qwghlm je tak šikovný jako žádný jiný zloděj.;FALSE;TRUE;FALSE;zadny;equative
AcceptTask;40;no;5;NRA;36;1;5;Racek nechce, aby mu utekl ani jeden hraboš.;FALSE;TRUE;FALSE;ani;negraising
AcceptTask;40;no;6;NRZ;40;1;3;Starosta nechce, aby farmář Karel prodal žádného králíka.;FALSE;TRUE;FALSE;zadny;negraising
AcceptTask;40;no;7;basA;27;1;7;Policista Karel nepředjel ani jednoho řidiče.;FALSE;TRUE;FALSE;ani;baseline
AcceptTask;40;no;8;basZ;30;1;5;Čtenáři Karlovi neutekla minulý týden žádná nová kniha.;FALSE;TRUE;FALSE;zadny;baseline
AcceptTask;40;no;9;EqA;32;1;1;Tohle okno je tak špinavé jak ani jedno jiné.;FALSE;TRUE;FALSE;ani;equative
AcceptTask;40;no;10;EqZ;25;1;6;Tenhle voják je tak poslušný jako žádný jiný voják.;FALSE;TRUE;FALSE;zadny;equative
AcceptTask;40;no;11;NRA;5;1;4;Kapitán nechce, aby na ostrov šel ani jeden námořník.;FALSE;TRUE;FALSE;ani;negraising
AcceptTask;40;no;12;NRZ;13;1;2;Ředitel továrny nechce, aby byl propuštěn žádný dělník.;FALSE;TRUE;FALSE;zadny;negraising
AcceptTask;40;no;13;basA;7;1;6;Petr nechce při lyžování spadnout ani jednou.;FALSE;TRUE;FALSE;ani;baseline
AcceptTask;40;no;14;basZ;15;1;7;Pacient nebral žádný lék.;FALSE;TRUE;FALSE;zadny;baseline
AcceptTask;40;no;15;EqA;11;1;2;Včerejší den byl tak deštivý jak ani jeden den v tomhle měsíci.;FALSE;TRUE;FALSE;ani;equative
AcceptTask;40;no;16;EqZ;34;1;4;Tahle povídka je dobrá jako žádná jiná.;FALSE;TRUE;FALSE;zadny;equative
AcceptTask;40;no;17;NRA;17;1;6;Hajný nechce, aby v tomhle lese rostla ani jedna borovice.;FALSE;TRUE;FALSE;ani;negraising
AcceptTask;40;no;18;NRZ;23;1;2;Trenér nechce, aby fotbalisté prohráli žádný zápas.;FALSE;TRUE;FALSE;zadny;negraising
AcceptTask;43;no;1;basA;23;1;7;Profesor Novák nevyhodil ani jednoho akademika.;FALSE;TRUE;FALSE;ani;baseline
AcceptTask;43;no;2;basZ;34;1;5;Marie nejedla týden žádný chléb.;FALSE;TRUE;FALSE;zadny;baseline
AcceptTask;43;no;3;EqA;38;1;3;Ministr zahraničí je tak chytrý jak ani jeden ministr.;FALSE;TRUE;FALSE;ani;equative
AcceptTask;43;no;4;EqZ;36;1;7;Zloděj ze souostroví Qwghlm je tak šikovný jako žádný jiný zloděj.;FALSE;TRUE;FALSE;zadny;equative
AcceptTask;43;no;5;NRA;40;1;2;Racek nechce, aby mu utekl ani jeden hraboš.;FALSE;TRUE;FALSE;ani;negraising
AcceptTask;43;no;6;NRZ;19;1;2;Starosta nechce, aby farmář Karel prodal žádného králíka.;FALSE;TRUE;FALSE;zadny;negraising
AcceptTask;43;no;7;basA;17;1;7;Policista Karel nepředjel ani jednoho řidiče.;FALSE;TRUE;FALSE;ani;baseline
AcceptTask;43;no;8;basZ;9;1;7;Čtenáři Karlovi neutekla minulý týden žádná nová kniha.;FALSE;TRUE;FALSE;zadny;baseline
AcceptTask;43;no;9;EqA;29;1;1;Tohle okno je tak špinavé jak ani jedno jiné.;FALSE;TRUE;FALSE;ani;equative
AcceptTask;43;no;10;EqZ;11;1;3;Tenhle voják je tak poslušný jako žádný jiný voják.;FALSE;TRUE;FALSE;zadny;equative
AcceptTask;43;no;11;NRA;27;1;3;Kapitán nechce, aby na ostrov šel ani jeden námořník.;FALSE;TRUE;FALSE;ani;negraising
AcceptTask;43;no;12;NRZ;13;1;2;Ředitel továrny nechce, aby byl propuštěn žádný dělník.;FALSE;TRUE;FALSE;zadny;negraising
AcceptTask;43;no;13;basA;7;1;3;Petr nechce při lyžování spadnout ani jednou.;FALSE;TRUE;FALSE;ani;baseline
AcceptTask;43;no;14;basZ;5;1;3;Pacient nebral žádný lék.;FALSE;TRUE;FALSE;zadny;baseline
AcceptTask;43;no;15;EqA;21;1;4;Včerejší den byl tak deštivý jak ani jeden den v tomhle měsíci.;FALSE;TRUE;FALSE;ani;equative
AcceptTask;43;no;16;EqZ;25;1;4;Tahle povídka je dobrá jako žádná jiná.;FALSE;TRUE;FALSE;zadny;equative
AcceptTask;43;no;17;NRA;15;1;3;Hajný nechce, aby v tomhle lese rostla ani jedna borovice.;FALSE;TRUE;FALSE;ani;negraising
AcceptTask;43;no;18;NRZ;31;1;3;Trenér nechce, aby fotbalisté prohráli žádný zápas.;FALSE;TRUE;FALSE;zadny;negraising
AcceptTask;46;no;1;NRA;32;1;2;Profesor Novák nechce, abychom vyhodili ani jednoho akademika.;FALSE;TRUE;FALSE;ani;negraising
AcceptTask;46;no;2;NRZ;36;1;2;Petr nechce, aby Marie jedla týden žádný chléb.;FALSE;TRUE;FALSE;zadny;negraising
AcceptTask;46;no;3;basA;8;1;7;Král nepotkal ani jednoho ministra.;FALSE;TRUE;FALSE;ani;baseline
AcceptTask;46;no;4;basZ;18;1;6;V království nezůstal žádný zloděj.;FALSE;TRUE;FALSE;zadny;baseline
AcceptTask;46;no;5;EqA;24;1;1;Tenhle racek je tak šikovný jak ani jeden racek na pobřeží.;FALSE;TRUE;FALSE;ani;equative
AcceptTask;46;no;6;EqZ;6;1;6;Farmář Karel prodá tolik králíků jako žádný farmář v okolí.;FALSE;TRUE;FALSE;zadny;equative
AcceptTask;46;no;7;NRA;12;1;2;Policista Karel nechce, aby ani jeden řidič jezdil proti předpisům.;FALSE;TRUE;FALSE;ani;negraising
AcceptTask;46;no;8;NRZ;14;1;1;Čtenář Karel nechce, aby mu utekla žádná nová kniha.;FALSE;TRUE;FALSE;zadny;negraising
AcceptTask;46;no;9;basA;16;1;7;Uklízeč Karel neumyl ani jedno okno.;FALSE;TRUE;FALSE;ani;baseline
AcceptTask;46;no;10;basZ;28;1;2;Tajného jednání se nezúčastnil žádný voják.;FALSE;TRUE;FALSE;zadny;baseline
AcceptTask;46;no;11;EqA;40;1;1;Tenhle námořník je tak statečný jak ani jeden jiný námořník.;FALSE;TRUE;FALSE;ani;equative
AcceptTask;46;no;12;EqZ;38;1;7;Tenhle dělník je tak pracovitý jako žádný jiný.;FALSE;TRUE;FALSE;zadny;equative
AcceptTask;46;no;13;NRA;22;1;1;Petr nechce, aby při lyžování spadl ani jednou.;FALSE;TRUE;FALSE;ani;negraising
AcceptTask;46;no;14;NRZ;26;1;1;Lékař nechce, aby pacient bral žádný lék.;FALSE;TRUE;FALSE;zadny;negraising
AcceptTask;46;no;15;basA;20;1;5;Tento měsíc nepršelo ani jeden den.;FALSE;TRUE;FALSE;ani;baseline
AcceptTask;46;no;16;basZ;34;1;7;Ten spisovatel nevydal žádnou povídku.;FALSE;TRUE;FALSE;zadny;baseline
AcceptTask;46;no;17;EqA;30;1;1;V tomhle lese jsou borovice vysoké jak na ani jednom jiném místě.;FALSE;TRUE;FALSE;ani;equative
AcceptTask;46;no;18;EqZ;10;1;3;Zápasy v letošní sezóně byly tak těžké jako žádný zápas předtím.;FALSE;TRUE;FALSE;zadny;equative
AcceptTask;47;no;1;NRZ;32;1;1;Profesor Novák nechce, abychom vyhodili žádného akademika.;FALSE;TRUE;TRUE;zadny;negraising
AcceptTask;47;no;2;basA;9;1;7;Marie nejedla týden ani chléb.;FALSE;TRUE;TRUE;ani;baseline
AcceptTask;47;no;3;basZ;22;1;7;Král nepotkal žádného ministra.;FALSE;TRUE;TRUE;zadny;baseline
AcceptTask;47;no;4;EqA;18;1;1;Zloděj ze souostroví Qwghlm je tak šikovný jako ani jeden zloděj.;FALSE;TRUE;TRUE;ani;equative
AcceptTask;47;no;5;EqZ;16;1;7;Tenhle racek je tak šikovný jak žádný jiný racek na pobřeží.;FALSE;TRUE;TRUE;zadny;equative
AcceptTask;47;no;6;NRA;7;1;7;Starosta nechce, aby farmář Karel prodal ani jednoho králíka.;FALSE;TRUE;TRUE;ani;negraising
AcceptTask;47;no;7;NRZ;24;1;6;Policista Karel nechce, aby žádný řidič jezdil proti předpisům.;FALSE;TRUE;TRUE;zadny;negraising
AcceptTask;47;no;8;basA;20;1;7;Čtenáři Karlovi neutekla minulý týden ani jedna nová kniha.;FALSE;TRUE;TRUE;ani;baseline
AcceptTask;47;no;9;basZ;30;1;7;Uklízeč Karel neumyl žádné okno.;FALSE;TRUE;TRUE;zadny;baseline
AcceptTask;47;no;10;EqA;34;1;1;Tenhle voják je tak poslušný jako ani jeden jiný voják.;FALSE;TRUE;TRUE;ani;equative
AcceptTask;47;no;11;EqZ;12;1;6;Tenhle námořník je tak statečný jak žádný jiný námořník.;FALSE;TRUE;TRUE;zadny;equative
AcceptTask;47;no;12;NRA;36;1;7;Ředitel továrny nechce, aby byl propuštěn ani jeden dělník.;FALSE;TRUE;TRUE;ani;negraising
AcceptTask;47;no;13;NRZ;5;1;7;Petr nechce, aby při lyžování nikdy spadl.;FALSE;TRUE;TRUE;zadny;negraising
AcceptTask;47;no;14;basA;38;1;5;Pacient nebral ani jeden lék.;FALSE;TRUE;TRUE;ani;baseline
AcceptTask;47;no;15;basZ;40;1;6;Tento měsíc nerpšelo žádný den.;FALSE;TRUE;TRUE;zadny;baseline
AcceptTask;47;no;16;EqA;28;1;1;Tahle povídka je dobrá jako ani jedna jiná povídka.;FALSE;TRUE;TRUE;ani;equative
AcceptTask;47;no;17;EqZ;26;1;6;V tomhle lese jsou borovice vysoké jak na žádném jiném místě.;FALSE;TRUE;TRUE;zadny;equative
AcceptTask;47;no;18;NRA;14;1;7;Trenér nechce, aby fotbalisté prohráli ani jeden zápas.;FALSE;TRUE;TRUE;ani;negraising
AcceptTask;49;no;1;EqZ;26;1;7;Profesor Novák je tak chytrý jak žádný akademik na celé fakultě.;FALSE;TRUE;TRUE;zadny;equative
AcceptTask;49;no;2;NRA;34;1;1;Petr nechce, aby Marie jedla týden ani chléb.;FALSE;TRUE;TRUE;ani;negraising
AcceptTask;49;no;3;NRZ;18;1;1;Novinář nechce, aby král potkal žádného ministra.;FALSE;TRUE;TRUE;zadny;negraising
AcceptTask;49;no;4;basA;9;1;7;V království nezůstal ani jeden zloděj.;FALSE;TRUE;TRUE;ani;baseline
AcceptTask;49;no;5;basZ;12;1;7;Rackovi neutekl žádný hraboš.;FALSE;TRUE;TRUE;zadny;baseline
AcceptTask;49;no;6;EqA;14;1;1;Farmář Karel prodá tolik králíků jako ani jeden farmář v okolí.;FALSE;TRUE;TRUE;ani;equative
AcceptTask;49;no;7;EqZ;20;1;7;Tenhle řidič jel tak rychle jak žádný jiný před ním.;FALSE;TRUE;TRUE;zadny;equative
AcceptTask;49;no;8;NRA;40;1;1;Čtenář Karel nechce, aby mu utekla ani jedna nová kniha.;FALSE;TRUE;TRUE;ani;negraising
AcceptTask;49;no;9;NRZ;24;1;1;Uklízeč Karel nechce, aby žádné okno zůstalo špinavé.;FALSE;TRUE;TRUE;zadny;negraising
AcceptTask;49;no;10;basA;22;1;7;Tajného jednání se nezúčastnil ani jeden voják.;FALSE;TRUE;TRUE;ani;baseline
AcceptTask;49;no;11;basZ;5;1;7;Na ostrov nešel žádný námořník.;FALSE;TRUE;TRUE;zadny;baseline
AcceptTask;49;no;12;EqA;36;1;1;Tenhle dělník je tak pracovitý jako ani jeden jiný dělník.;FALSE;TRUE;TRUE;ani;equative
AcceptTask;49;no;13;EqZ;16;1;7;Petr si dnes zalyžoval tak jak nikdy předtím.;FALSE;TRUE;TRUE;zadny;equative
AcceptTask;49;no;14;NRA;30;1;1;Lékař nechce, aby pacient bral ani jeden lék.;FALSE;TRUE;TRUE;ani;negraising
AcceptTask;49;no;15;NRZ;7;1;2;Turisté nechtějí, aby pršelo žádný den.;FALSE;TRUE;TRUE;zadny;negraising
AcceptTask;49;no;16;basA;32;1;7;Ten spisovatel nevydal ani jednu povídku.;FALSE;TRUE;TRUE;ani;baseline
AcceptTask;49;no;17;basZ;38;1;7;V tomhle lese neroste žádná borovice.;FALSE;TRUE;TRUE;zadny;baseline
AcceptTask;49;no;18;EqA;28;1;1;Zápasy v letošní sezóně byly tak těžké jako ani jeden zápas předtím.;FALSE;TRUE;TRUE;ani;equative
AcceptTask;50;no;1;EqZ;8;1;4;Profesor Novák je tak chytrý jak žádný akademik na celé fakultě.;TRUE;TRUE;FALSE;zadny;equative
AcceptTask;50;no;2;NRA;20;1;1;Petr nechce, aby Marie jedla týden ani chléb.;TRUE;TRUE;FALSE;ani;negraising
AcceptTask;50;no;3;NRZ;18;1;3;Novinář nechce, aby král potkal žádného ministra.;TRUE;TRUE;FALSE;zadny;negraising
AcceptTask;50;no;4;basA;30;1;7;V království nezůstal ani jeden zloděj.;TRUE;TRUE;FALSE;ani;baseline
AcceptTask;50;no;5;basZ;28;1;7;Rackovi neutekl žádný hraboš.;TRUE;TRUE;FALSE;zadny;baseline
AcceptTask;50;no;6;EqA;32;1;7;Farmář Karel prodá tolik králíků jako ani jeden farmář v okolí.;TRUE;TRUE;FALSE;ani;equative
AcceptTask;50;no;7;EqZ;38;1;6;Tenhle řidič jel tak rychle jak žádný jiný před ním.;TRUE;TRUE;FALSE;zadny;equative
AcceptTask;50;no;8;NRA;16;1;2;Čtenář Karel nechce, aby mu utekla ani jedna nová kniha.;TRUE;TRUE;FALSE;ani;negraising
AcceptTask;50;no;9;NRZ;24;1;2;Uklízeč Karel nechce, aby žádné okno zůstalo špinavé.;TRUE;TRUE;FALSE;zadny;negraising
AcceptTask;50;no;10;basA;36;1;7;Tajného jednání se nezúčastnil ani jeden voják.;TRUE;TRUE;FALSE;ani;baseline
AcceptTask;50;no;11;basZ;34;1;7;Na ostrov nešel žádný námořník.;TRUE;TRUE;FALSE;zadny;baseline
AcceptTask;50;no;12;EqA;12;1;2;Tenhle dělník je tak pracovitý jako ani jeden jiný dělník.;TRUE;TRUE;FALSE;ani;equative
AcceptTask;50;no;13;EqZ;22;1;6;Petr si dnes zalyžoval tak jak nikdy předtím.;TRUE;TRUE;FALSE;zadny;equative
AcceptTask;50;no;14;NRA;5;1;3;Lékař nechce, aby pacient bral ani jeden lék.;TRUE;TRUE;FALSE;ani;negraising
AcceptTask;50;no;15;NRZ;10;1;3;Turisté nechtějí, aby pršelo žádný den.;TRUE;TRUE;FALSE;zadny;negraising
AcceptTask;50;no;16;basA;40;1;7;Ten spisovatel nevydal ani jednu povídku.;TRUE;TRUE;FALSE;ani;baseline
AcceptTask;50;no;17;basZ;14;1;7;V tomhle lese neroste žádná borovice.;TRUE;TRUE;FALSE;zadny;baseline
AcceptTask;50;no;18;EqA;26;1;5;Zápasy v letošní sezóně byly tak těžké jako ani jeden zápas předtím.;TRUE;TRUE;FALSE;ani;equative
AcceptTask;51;no;1;basA;32;1;5;Profesor Novák nevyhodil ani jednoho akademika.;FALSE;TRUE;FALSE;ani;baseline
AcceptTask;51;no;2;basZ;28;1;3;Marie nejedla týden žádný chléb.;FALSE;TRUE;FALSE;zadny;baseline
AcceptTask;51;no;3;EqA;40;1;1;Ministr zahraničí je tak chytrý jak ani jeden ministr.;FALSE;TRUE;FALSE;ani;equative
AcceptTask;51;no;4;EqZ;10;1;6;Zloděj ze souostroví Qwghlm je tak šikovný jako žádný jiný zloděj.;FALSE;TRUE;FALSE;zadny;equative
AcceptTask;51;no;5;NRA;34;1;6;Racek nechce, aby mu utekl ani jeden hraboš.;FALSE;TRUE;FALSE;ani;negraising
AcceptTask;51;no;6;NRZ;30;1;3;Starosta nechce, aby farmář Karel prodal žádného králíka.;FALSE;TRUE;FALSE;zadny;negraising
AcceptTask;51;no;7;basA;12;1;6;Policista Karel nepředjel ani jednoho řidiče.;FALSE;TRUE;FALSE;ani;baseline
AcceptTask;51;no;8;basZ;8;1;6;Čtenáři Karlovi neutekla minulý týden žádná nová kniha.;FALSE;TRUE;FALSE;zadny;baseline
AcceptTask;51;no;9;EqA;24;1;1;Tohle okno je tak špinavé jak ani jedno jiné.;FALSE;TRUE;FALSE;ani;equative
AcceptTask;51;no;10;EqZ;14;1;6;Tenhle voják je tak poslušný jako žádný jiný voják.;FALSE;TRUE;FALSE;zadny;equative
AcceptTask;51;no;11;NRA;6;1;2;Kapitán nechce, aby na ostrov šel ani jeden námořník.;FALSE;TRUE;FALSE;ani;negraising
AcceptTask;51;no;12;NRZ;18;1;6;Ředitel továrny nechce, aby byl propuštěn žádný dělník.;FALSE;TRUE;FALSE;zadny;negraising
AcceptTask;51;no;13;basA;16;1;5;Petr nechce při lyžování spadnout ani jednou.;FALSE;TRUE;FALSE;ani;baseline
AcceptTask;51;no;14;basZ;20;1;6;Pacient nebral žádný lék.;FALSE;TRUE;FALSE;zadny;baseline
AcceptTask;51;no;15;EqA;36;1;4;Včerejší den byl tak deštivý jak ani jeden den v tomhle měsíci.;FALSE;TRUE;FALSE;ani;equative
AcceptTask;51;no;16;EqZ;26;1;3;Tahle povídka je dobrá jako žádná jiná.;FALSE;TRUE;FALSE;zadny;equative
AcceptTask;51;no;17;NRA;38;1;6;Hajný nechce, aby v tomhle lese rostla ani jedna borovice.;FALSE;TRUE;FALSE;ani;negraising
AcceptTask;51;no;18;NRZ;22;1;1;Trenér nechce, aby fotbalisté prohráli žádný zápas.;FALSE;TRUE;FALSE;zadny;negraising
AcceptTask;52;no;1;EqZ;27;1;4;Profesor Novák je tak chytrý jak žádný akademik na celé fakultě.;FALSE;TRUE;TRUE;zadny;equative
AcceptTask;52;no;2;NRA;23;1;2;Petr nechce, aby Marie jedla týden ani chléb.;FALSE;TRUE;TRUE;ani;negraising
AcceptTask;52;no;3;NRZ;19;1;1;Novinář nechce, aby král potkal žádného ministra.;FALSE;TRUE;TRUE;zadny;negraising
AcceptTask;52;no;4;basA;21;1;7;V království nezůstal ani jeden zloděj.;FALSE;TRUE;TRUE;ani;baseline
AcceptTask;52;no;5;basZ;29;1;7;Rackovi neutekl žádný hraboš.;FALSE;TRUE;TRUE;zadny;baseline
AcceptTask;52;no;6;EqA;9;1;3;Farmář Karel prodá tolik králíků jako ani jeden farmář v okolí.;FALSE;TRUE;TRUE;ani;equative
AcceptTask;52;no;7;EqZ;7;1;6;Tenhle řidič jel tak rychle jak žádný jiný před ním.;FALSE;TRUE;TRUE;zadny;equative
AcceptTask;52;no;8;NRA;38;1;7;Čtenář Karel nechce, aby mu utekla ani jedna nová kniha.;FALSE;TRUE;TRUE;ani;negraising
AcceptTask;52;no;9;NRZ;13;1;2;Uklízeč Karel nechce, aby žádné okno zůstalo špinavé.;FALSE;TRUE;TRUE;zadny;negraising
AcceptTask;52;no;10;basA;40;1;7;Tajného jednání se nezúčastnil ani jeden voják.;FALSE;TRUE;TRUE;ani;baseline
AcceptTask;52;no;11;basZ;35;1;7;Na ostrov nešel žádný námořník.;FALSE;TRUE;TRUE;zadny;baseline
AcceptTask;52;no;12;EqA;33;1;5;Tenhle dělník je tak pracovitý jako ani jeden jiný dělník.;FALSE;TRUE;TRUE;ani;equative
AcceptTask;52;no;13;EqZ;17;1;7;Petr si dnes zalyžoval tak jak nikdy předtím.;FALSE;TRUE;TRUE;zadny;equative
AcceptTask;52;no;14;NRA;11;1;5;Lékař nechce, aby pacient bral ani jeden lék.;FALSE;TRUE;TRUE;ani;negraising
AcceptTask;52;no;15;NRZ;31;1;3;Turisté nechtějí, aby pršelo žádný den.;FALSE;TRUE;TRUE;zadny;negraising
AcceptTask;52;no;16;basA;25;1;7;Ten spisovatel nevydal ani jednu povídku.;FALSE;TRUE;TRUE;ani;baseline
AcceptTask;52;no;17;basZ;5;1;6;V tomhle lese neroste žádná borovice.;FALSE;TRUE;TRUE;zadny;baseline
AcceptTask;52;no;18;EqA;15;1;6;Zápasy v letošní sezóně byly tak těžké jako ani jeden zápas předtím.;FALSE;TRUE;TRUE;ani;equative
AcceptTask;53;no;1;basA;38;1;7;Profesor Novák nevyhodil ani jednoho akademika.;FALSE;TRUE;TRUE;ani;baseline
AcceptTask;53;no;2;basZ;11;1;7;Marie nejedla týden žádný chléb.;FALSE;TRUE;TRUE;zadny;baseline
AcceptTask;53;no;3;EqA;34;1;6;Ministr zahraničí je tak chytrý jak ani jeden ministr.;FALSE;TRUE;TRUE;ani;equative
